TargetID,ProbeID,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,A1,SYMBOL,DEFINITION,GID
ILMN_143749,4951,1591.8,1956.2,1579.3,2566.9,2156.1,2047.5,2259.1,2011.2,2157.7,1781.9,2448.8,1843.3,1575.7,2190.3,1934.9,2167.7,RpI1,"Drosophila melanogaster RNA polymerase I subunit CG10122-RA (RpI1), mRNA.",22024007
ILMN_150204,4952,740,696.5,410.8,807.6,915.1,459.3,753.6,638.1,1099.9,440.7,588.5,671.7,604,641.6,629.6,737.6,aop,"Drosophila melanogaster anterior open CG3166-RA, transcript variant A (aop), mRNA.",24581024
ILMN_149373,4954,64.6,65.7,63.4,67.4,56.9,51.7,57.1,51.3,58,69.5,52.2,61.9,59.9,53.2,60.2,84.2,kek2,"Drosophila melanogaster kekkon-2 CG4977-RA (kek2), mRNA.",24583712
ILMN_146683,4965,63.1,60.7,65.1,60.2,58.6,60.7,60.2,50.6,61.4,66.1,55.2,57,52.3,52.7,52.3,71.3,tgy,"Drosophila melanogaster twiggy CG7440-RB, transcript variant B (tgy), mRNA.",85724841
ILMN_152371,4969,1051.3,1250.5,1263.2,1818.9,1521,1149.6,1624.4,1480.1,1643.1,897,2323.7,1249.2,892,1837.9,1250.2,1920.5,CG17657,"Drosophila melanogaster CG17657-RA (CG17657), mRNA.",24580910
ILMN_143834,4974,524.6,542,392.3,678,754.3,392.9,649.6,551.9,805.2,386.2,546.1,515.4,475.6,602.8,516.9,635.7,cv,"Drosophila melanogaster crossveinless CG12410-RA (cv), mRNA.",24639927
ILMN_149424,4976,468.2,625.7,366.1,717.9,627,252.3,592.1,521.9,658.4,374.1,489.3,468.6,368.1,521.1,536.2,512.3,Cbl,"Drosophila melanogaster Cbl CG7037-RA, transcript variant A (Cbl), mRNA.",24660930
ILMN_143791,4977,2782.9,3405.3,2148.3,3431.1,4011.7,3416,3066.4,2751.8,4134.3,2778.7,3460.7,2467.7,2726.1,4325.4,2602.6,3304.7,inv,"Drosophila melanogaster invected CG17835-RC, transcript variant C (inv), mRNA.",62484385
ILMN_148731,4982,429.6,525,310.5,796.4,611,278,689.9,458,769.4,280.6,560.6,505,313,564,515.8,595.6,l(1)dd4,"Drosophila melanogaster lethal (1) discs degenerate 4 CG10988-RA (l(1)dd4), mRNA.",24641855
ILMN_149909,4985,361.9,315,250.9,448.6,439.6,207,365,306.3,490,232.1,310.7,322.7,304.1,311.8,335.5,344.8,Alh,"Drosophila melanogaster Alhambra CG1070-RB, transcript variant B (Alh), mRNA.",24644742
ILMN_157966,4989,167.6,292.8,152.3,358.6,253.3,114,296.3,188.3,295.8,123.2,186,249.5,144.2,317.2,213.2,304.9,dac,"Drosophila melanogaster dachshund CG4952-RE, transcript variant E (dac), mRNA.",24584624
ILMN_141569,4990,657.3,919.2,222.3,257.6,700.4,770.7,224.1,366.1,689.1,1075.8,323.5,221.5,565.2,831.7,176,371.2,Blimp-1,"Drosophila melanogaster Blimp-1 CG5249-RA (Blimp-1), mRNA.",24658514
ILMN_151724,4991,326.5,370.4,226.1,378.4,345.8,238.7,315.1,266.1,453.5,285.8,274,277.8,250.8,282.1,269.3,340.1,Krn,"Drosophila melanogaster Keren CG32179-PA (Krn) mRNA, complete cds.",28574866
ILMN_144820,4993,569.9,635.8,372.8,554.7,771.7,735.7,523.2,448.6,800.7,638.6,600.5,371.7,526.1,734.5,413.8,578.5,beta4GalT7,"Drosophila melanogaster -4-galactosyltransferase 7 CG11780-RA (beta4GalT7), mRNA.",24649874
ILMN_140844,4997,64.5,66.9,66.5,58.5,63.8,56.9,55.5,50,62.2,80,62.1,60.1,57,59.5,53.2,69.8,CG1999,"Drosophila melanogaster CG1999-RA (CG1999), mRNA.",24640361
ILMN_158001,4999,188.3,332.8,165.9,272.9,276.6,160.9,310.1,187.8,362.4,163.7,329.1,204.8,173.6,428.9,203.7,200.3,tup,"Drosophila melanogaster tailup CG10619-RA, transcript variant A (tup), mRNA.",19550191
ILMN_157987,5003,119.2,121,102.1,143.2,145.5,80.1,127.8,93.8,137.6,84,94.5,112.5,96.9,96.8,118.7,142.9,rn,"Drosophila melanogaster rotund CG32466-RB, transcript variant B (rn), mRNA.",45553300
ILMN_149458,5009,673,879.7,446.7,875.8,745.1,581.6,718.1,571.4,887,597.1,766.6,590.7,500.7,877.8,579.3,763.4,nej,"Drosophila melanogaster nejire CG15319-RB (nej), mRNA.",24640864
ILMN_158931,5013,958.4,856.7,751.8,1212.9,1353.6,1158.9,1092.8,1053.7,1223.6,868.8,1245.3,877.5,919,1153.1,949.4,1198.9,shi,"Drosophila melanogaster shibire CG18102-RF, transcript variant F (shi), mRNA.",45555484
ILMN_146660,5021,105.8,160.6,136.8,212,115.5,83.9,168.1,154.2,102.8,121.2,179.3,156,113.9,111.8,152.8,225.8,Mrtf,"Drosophila melanogaster Myocardin-related transcription factor CG32296-RA (Mrtf), mRNA.",24656232
ILMN_159118,5022,63.6,77.6,67.8,62.3,64.2,56.4,65.7,53.7,70.4,62.1,57,64,58.4,56.7,61.5,75.5,CG15488,"Drosophila melanogaster CG15488-RA (CG15488), mRNA.",24583934
ILMN_155768,5035,8557.5,9423.4,6537.7,10606.2,10992.5,7604.4,10121.9,7698,12463.4,6526,9436.3,8160,7341.9,11317.4,8225.6,7758.9,Gp150,"Drosophila melanogaster Gp150 CG5820-RD, transcript variant D (Gp150), mRNA.",24657960
ILMN_144948,5037,1328.9,1331.7,1085.8,1852.2,1805.8,1124.4,2008,1208,2135.4,1030.2,1783.8,1581.4,1166.4,1557.3,1474.8,1224.2,CG7358,"Drosophila melanogaster CG7358-RA (CG7358), mRNA.",24643153
ILMN_143951,5044,472.4,488.5,385.4,471.8,485.8,330.5,471.1,454.7,647.2,452.7,577.1,381.4,408,399.5,408,448.8,en,"Drosophila melanogaster engrailed CG9015-RB, transcript variant B (en), mRNA.",24652771
ILMN_153545,5047,219.1,216.8,255.2,567.3,304.3,183.3,440.1,318.5,286.6,170.9,408.9,378.8,183.5,309.1,354.7,466.2,Hs6st,"Drosophila melanogaster Heparan sulfate 6-O-sulfotransferase CG4451-RA (Hs6st), mRNA.",24648307
ILMN_141548,5050,156.3,174.4,292,534.5,168.5,78.6,437.1,370.2,272.2,100.2,538.1,367.6,111.4,176,280.3,492.2,net,"Drosophila melanogaster net CG11450-RA (net), mRNA.",24580518
ILMN_158749,5052,3024.6,3282,2284.1,3685.4,3209.5,2408.5,2988.3,4372.5,4132,2760.3,3523.9,2594.4,2008.1,2885.8,2361.3,4993.8,CG1342,"Drosophila melanogaster CG1342-RA (CG1342), mRNA.",24651480
ILMN_148769,5054,626.7,595.2,413.4,710.4,774.7,549.6,699.9,584.4,924.7,513.8,755,580.5,614.6,588,584.7,546.1,Vha68-2,"Drosophila melanogaster Vha68-2 CG3762-RC, transcript variant C (Vha68-2), mRNA.",24583987
ILMN_140327,5055,588.1,568.9,518.9,774.5,863.7,786.9,670.1,666.6,842.1,628.9,755,623.8,651.3,797.7,630.1,714,chico,"Drosophila melanogaster chico CG5686-RA (chico), mRNA.",24583282
ILMN_149928,5057,2024.4,3246.1,3198.6,6376.5,3463.3,2068.1,5042.8,4093.4,3889.4,1657.9,5350.4,3893.6,1730.1,4319.6,3654.9,4798.5,Sdc,"Drosophila melanogaster Syndecan CG10497-RA, transcript variant A (Sdc), mRNA.",24657020
ILMN_155302,5058,136.2,202.5,133.7,341.4,363.9,247.7,290,192.4,158.9,144.3,176.6,222.7,232,369.8,266.5,225.5,sog,"Drosophila melanogaster short gastrulation CG9224-RA (sog), mRNA.",19550134
ILMN_155156,5060,1204.9,1730.4,1022.4,2395.5,2037.3,1351.8,1756.6,1312.8,2052.2,1127,1903.8,1494.2,1032.1,2145.2,1425.2,1759.6,CG14939,"Drosophila melanogaster CG14939-RA (CG14939), mRNA.",24583734
ILMN_157519,5061,102.6,127.9,103.3,165.5,98.8,77,129.6,143.5,97.7,131.6,141.1,127.5,123.1,94.8,120.3,176.1,pnt,"Drosophila melanogaster pointed CG17077-RB, transcript variant B (pnt), mRNA.",24649290
ILMN_155308,5067,3195.8,4472.9,2881.4,5181.3,4645.9,3857.3,4395.6,3468.2,4613.4,3570.4,4518.1,3814.8,3136.4,5348.3,3795.8,3814.1,asf1,"Drosophila melanogaster anti-silencing factor 1 CG9383-RA (asf1), mRNA.",24666882
ILMN_151623,5069,393.7,457.1,410,572.4,557.4,352.6,511.3,513.1,475,401,511.8,450.6,422.8,471.5,477.1,523,ewg,"Drosophila melanogaster erect wing CG3114-RA, transcript variant A (ewg), mRNA.",24638842
ILMN_158564,5070,65.2,75.5,68.3,64.3,63.2,54.7,57.5,52.8,58.3,63.7,50.2,55.2,53.9,55.6,49.9,96,BobA,"Drosophila melanogaster Brother of Bearded A CG12487-RA (BobA), mRNA.",24664350
ILMN_153621,5073,66.4,67.3,65.3,55.6,62.6,54,56.7,50.4,61.1,63.1,49.1,55.5,55.1,57.7,54.9,69.5,Rh3,"Drosophila melanogaster Rhodopsin 3 CG10888-RA (Rh3), mRNA.",24648351
ILMN_152655,5076,3953.8,4712.3,3046.5,6841.9,5758.4,3365.2,5769.3,3896.6,6218.4,2790.7,5063.3,4653.4,3558.9,6507.8,4859.5,5044.2,tkv,"Drosophila melanogaster thickveins CG14026-RD, transcript variant D (tkv), mRNA.",28574651
ILMN_147706,5078,960.7,1343.2,816.8,1968.4,1767.6,648.7,1655.9,1119.8,1972.3,511.5,1521.4,1215.2,680.6,2156.5,990.4,1464.7,ci,"Drosophila melanogaster cubitus interruptus CG2125-RA (ci), mRNA.",45549238
ILMN_139806,5082,1137,1410.9,875.8,1550.4,1677.6,1525.3,1531.3,1148.1,1767.3,1271.6,1629.5,1132.2,1131.6,1833.2,1240.4,1149.3,Apc2,"Drosophila melanogaster Adenomatous polyposis coli tumor suppressor homolog 2 CG6193-RA (Apc2), mRNA.",19549386
ILMN_144136,5088,1839.1,2469.5,1746.6,2915.8,2935.3,2087.8,2703.5,2465.6,2502.2,2146.9,2406.1,2246.6,2206.1,2431.2,2528.3,2204.8,Trl,"Drosophila melanogaster Trithorax-like CG33261-PE, isoform E (Trl) mRNA, complete cds.",85816292
ILMN_145358,5091,237,208,192.6,416.9,310.9,253.6,253.8,282.4,326.6,182.9,280.4,237,206,280.7,186.9,417.8,CG2663,"Drosophila melanogaster CG2663-RB, transcript variant B (CG2663), mRNA.",45550691
ILMN_144545,5093,533.1,588.7,388.9,779.4,667.4,389.8,591,528.5,812.7,410,609.7,453.3,430.5,622.7,511.3,717,fy,"Drosophila melanogaster fuzzy CG13396-RA (fy), mRNA.",19549963
ILMN_153459,5095,1384.5,1754.1,1066.5,2008.8,2177.4,1543.2,1865.2,1598.6,2419,1429.7,1826.6,1565.5,1547.9,1981.3,1661.7,1496,ebi,"Drosophila melanogaster ebi CG4063-RA (ebi), mRNA.",24580633
ILMN_143596,5097,16494.3,12629.2,15081.4,22404.8,19591.4,16597.9,18798.4,18734.1,22704.1,11882.1,18892.6,16743.4,13145,18138.7,15226,14836.2,Hsp23,"Drosophila melanogaster Heat shock protein 23 CG4463-RA (Hsp23), mRNA.",24661532
ILMN_144640,5104,1814.1,1927.9,1954.6,3044.3,2168.1,1594.8,2718.1,2354.8,2428,1658.2,2601.4,2263.4,1616.6,1764,2358.3,2687.7,iHog,"Drosophila melanogaster interference Hedgehog CG9211-RA (iHog), mRNA.",24582372
ILMN_150994,5114,991.8,1411.3,799.4,1619,1598.3,1010.5,1456.4,1146,1779.4,843,1578.8,1184.6,899.5,1981,1120.5,1263.6,fz4,"Drosophila melanogaster frizzled 4 CG4626-RB, transcript variant B (fz4), mRNA.",45551428
ILMN_145459,5117,925.2,1437.9,764,1520.2,1227,844.9,1367.2,983.3,1527.5,641.1,1177.5,1135.8,823.3,2008.6,929.2,1539.8,lqf,"Drosophila melanogaster liquid facets CG8532-RC, transcript variant C (lqf), mRNA.",45551528
ILMN_156629,5118,2450.1,2842.6,1933.3,3811,3678.6,2660.5,3042.8,2645.5,3468.5,2450.8,2975,2284.2,2343.5,3354.4,2484,3127.9,Bub3,"Drosophila melanogaster Bub3 CG7581-RA (Bub3), mRNA.",24651090
ILMN_155864,5123,492.1,432.5,321.9,744.7,684.5,355.2,585.6,385.7,753.3,307.1,539.3,513.5,467,551.6,447,461.8,mdy,"Drosophila melanogaster midway CG31991-RA, transcript variant A (mdy), mRNA.",45550343
ILMN_140596,5127,61.1,65.9,67.8,60.3,58.2,51.9,60.1,46.6,57.6,61.7,54,61.4,52,50.7,56.4,71.5,CG4844,"Drosophila melanogaster CG4844-RA, transcript variant A (CG4844), mRNA.",78707257
ILMN_150319,5129,355.6,402.9,266,476.9,485.3,374.7,386.4,362.2,491,336.6,410,327.5,336.7,434.3,341,466.1,pll,"Drosophila melanogaster pelle CG5974-RA (pll), mRNA.",24650578
ILMN_145103,5131,335.2,410.1,234.3,454.9,442.4,333.5,404.7,338.6,535.3,335.5,436,353,321.4,380.3,345.5,342.3,CG11601,"Drosophila melanogaster CG11601-RA (CG11601), mRNA.",24580605
ILMN_148805,5132,70,62.6,61.9,54.8,62.9,57,58.1,47.3,56.1,65.7,54.2,56.7,53.9,54.8,51.9,83.1,Idgf1,"Drosophila melanogaster Imaginal disc growth factor 1 CG4472-RA (Idgf1), mRNA.",24584609
ILMN_149022,5140,179.8,227,175.3,349.3,225.7,166.1,284.1,268.8,209.8,200,257.8,246.3,168.3,202.8,230.8,287.8,ImpE1,"Drosophila melanogaster Ecdysone-inducible gene E1 CG32356-RB, transcript variant B (ImpE1), mRNA.",24660875
ILMN_155227,5145,4868.9,6426,4068.8,7994.6,7015.6,4734.2,6632.2,5240,7402.4,4782.7,6146.2,5111.2,4535.6,7286.8,5526.7,6420.8,eIF-1A,"Drosophila melanogaster Eukaryotic initiation factor 1A CG8053-RA, transcript variant A (eIF-1A), mRNA.",24647906
ILMN_149774,5154,67.9,70.4,71.3,66.2,61.3,53.5,60.4,52,60.9,63.4,53.4,59.9,54,53,59.3,74.8,prd,"Drosophila melanogaster paired CG6716-RA, transcript variant A (prd), mRNA.",24583825
ILMN_151577,5157,4252.3,5948.3,3389.9,6700.2,5469.4,3408.8,4848,4853.4,6692.9,3774,5208.8,4112.1,3176.6,6063.6,4058.1,6456.1,betaTub60D,"Drosophila melanogaster -Tubulin at 60D CG3401-RA (betaTub60D), mRNA.",22024030
ILMN_151267,5158,1235.1,1429.5,987.4,1946,1625.1,1482.6,1494.6,1359.5,1634.4,1445.1,1652.3,1368.6,1101.5,1626.7,1307.8,1409.1,CG4645,"Drosophila melanogaster CG4645-RA (CG4645), mRNA.",24641637
ILMN_157360,5159,1316.5,1406.8,1112,1800.6,1878.9,1447.1,1591.5,1937.5,1524.2,1483.1,1952.8,1411.7,1522.1,2177.1,1479.3,2034.2,bi,"Drosophila melanogaster bifid CG3578-RA (bi), mRNA.",24639680
ILMN_145623,5160,62.1,71.5,66.7,57.1,60.3,52.3,56.8,46.6,66,63.7,53.4,58.7,51.1,50.9,60.9,74,Ets96B,"Drosophila melanogaster Ets96B CG6892-RB, transcript variant B (Ets96B), mRNA.",45553506
ILMN_144368,5163,81.7,95.1,110,151.7,80.2,66.8,139.9,124.2,92.8,77.4,108,124.5,73.2,64.7,133.8,152.9,ttk,"Drosophila melanogaster tramtrack CG1856-RA, transcript variant A (ttk), mRNA.",24651702
ILMN_142738,5169,1332,1296.6,1390.6,1744.1,1766.3,1556.3,1506.5,1299.3,1939,1237.9,1901.8,1194,1189.8,1778.8,1223.1,1484.6,CG4778,"Drosophila melanogaster CG4778-RA (CG4778), mRNA.",24583211
ILMN_143587,5176,2815,3238.1,569.6,529.2,3566.7,2311.1,1211.5,903.5,4269.5,2194.3,1449.5,727.6,2553.6,3601.7,812.2,316,Doa,"Drosophila melanogaster Darkener of apricot CG33553-RB, transcript variant B (Doa), mRNA.",62473054
ILMN_155546,5177,1141.1,1304,873.8,1404.6,1522.4,1284.6,1203.6,1069.6,1604.4,1035.3,1309.8,1088.7,1105.1,1691.8,1050.5,1377.8,phl,"Drosophila melanogaster pole hole CG2845-RA (phl), mRNA.",24639334
ILMN_151574,5179,1842.9,1944.1,1388.4,2434.9,2791,1951.1,2417,1802,2919,1590.7,2575.7,1983.3,1624,2695.6,1894.8,2058.2,zf30C,"Drosophila melanogaster Zinc finger protein 30C CG3998-RA (zf30C), mRNA.",24583117
ILMN_143041,5180,716,679.6,571.4,1117.9,1173,903.4,961.9,702.8,1113.6,711.7,982.3,782.3,755.2,974.8,788.6,746.1,Slbp,"Drosophila melanogaster Stem-loop binding protein CG11886-RA (Slbp), mRNA.",19549759
ILMN_146640,5188,180.7,188.6,156.6,319,249.4,168.7,259.9,186.8,256.9,167.6,238.7,206.7,187,186.3,238.6,222.2,Ect3,"Drosophila melanogaster Ect3 CG3132-RA (Ect3), mRNA.",45550744
ILMN_141526,5208,325.4,473.1,169.3,330.4,386.8,261.1,278.1,209.6,420.1,363.7,216.6,213.1,313.8,432.8,216.9,277,Nsf2,"Drosophila melanogaster NEM-sensitive fusion protein 2 CG33101-RA (Nsf2), mRNA.",28573009
ILMN_159004,5214,1830.7,2471.8,1462.1,2998.7,2893.1,1586.2,2743.4,1909.7,3162.5,1300.6,2330.5,2056.1,1675.1,3233.2,2111,2147.2,Stat92E,"Drosophila melanogaster Signal-transducer and activator of transcription protein at 92E CG4257-RB, transcript variant B (Stat92E), mRNA.",28572151
ILMN_157639,5221,1002.3,1525,730.5,1893.5,1486.3,796.6,1454.5,1060.1,1996.7,730,1342.1,1196.7,803.5,1995,1026.2,1451.9,numb,"Drosophila melanogaster numb CG3779-RB, transcript variant B (numb), mRNA.",24583044
ILMN_145689,5229,498.5,654.4,331.7,646.4,712.2,314.2,603.5,473.5,757.6,318.8,503.3,445.3,419.8,609.2,465.6,554.7,wgn,"Drosophila melanogaster wengen CG6531-RA (wgn), mRNA.",24643075
ILMN_158328,5236,5744.4,7915.9,10153.9,16186.2,9010.9,6436.1,14981.1,12071.7,8520.7,6458,15175.5,11966.6,5927.9,8841,12767.1,11219.1,Moe,"Drosophila melanogaster Moesin CG10701-RD, transcript variant D (Moe), mRNA.",24640669
ILMN_148499,5241,521.6,742,413.6,634.5,632.5,430.2,658,568,808.5,521.6,738.6,435.5,404.4,573.3,501.9,540.7,CG8939,"Drosophila melanogaster CG8939-RA (CG8939), mRNA.",24642380
ILMN_144930,5243,67.6,71.5,59.3,57.7,55.6,53.7,57.1,54,63.9,68.5,53.4,64.7,58.9,53.3,52.7,74.4,sv,"Drosophila melanogaster shaven CG11049-RF, transcript variant F (sv), mRNA.",62473219
ILMN_140791,5244,3954.6,4631.5,2627.6,5099,5312.9,3752.8,4436.1,3664.5,6039.9,3771.3,4484,3974.2,3903.2,4770.3,4001.5,3892.3,CG7713,"Drosophila melanogaster CG7713-RA (CG7713), mRNA.",24647777
ILMN_141088,5246,177.8,382.6,334.1,456.9,324.1,207.2,470.5,253.4,274.2,258.5,624,277.6,205.5,337.6,332.4,321.4,Cyp310a1,"Drosophila melanogaster Cyp310a1 CG10391-RA (Cyp310a1), mRNA.",24585000
ILMN_158637,5250,55.9,59.9,63.8,54.2,65,43.5,50.8,48,56.3,63.6,48.4,59.9,50.7,54.7,51,78.1,eve,"Drosophila melanogaster even skipped CG2328-RA (eve), mRNA.",45549169
ILMN_151325,5251,62.1,64.8,65,57.5,56.4,49.1,54.2,44.3,59.4,74.5,54.4,58,50,51.8,55.7,72.9,CG31782,"Drosophila melanogaster CG31782-PB, isoform B (CG31782) mRNA, complete cds.",28574413
ILMN_149316,5252,2010.6,1818.4,1487.5,2553.8,2752.9,2131.2,2241.8,1782.5,2809.2,1502.8,2276.4,1820.5,1941,2458.6,1911.8,2074.7,RhoGEF4,"Drosophila melanogaster RhoGEF4 CG8606-RA, transcript variant A (RhoGEF4), mRNA.",24659920
ILMN_142495,5260,1922.9,1847.2,1301.9,1932.6,2362.4,2424,1803.7,1685.1,2434.1,2004.9,2018.8,1530.4,1835.3,2313.8,1630.6,2075.3,Su(fu),"Drosophila melanogaster Suppressor of fused CG6054-RA (Su(fu)), mRNA.",28573025
ILMN_158092,5268,3963.4,4908,3169.3,5175.9,4998.4,4390.7,4497.4,4064.7,5760.2,4048.1,5280.7,3776.4,3251.3,5429.5,3817.8,4868.6,shf,"Drosophila melanogaster shifted CG3135-RA (shf), mRNA.",24640216
ILMN_147803,5275,1884.6,1902.5,984.1,1567.4,2062.2,1383.4,1282.8,1687.6,2777.7,1738.6,1416.7,1080.4,1508.4,2014.8,1130.8,1627.1,CG15905,"Drosophila melanogaster CG15905-RA (CG15905), mRNA.",24655892
ILMN_144785,5282,67.4,73.6,86.5,79.6,68.2,55.2,93.4,71.3,62.3,69,81.5,86.4,57.7,58.3,85.7,91,Gap1,"Drosophila melanogaster GTPase-activating protein 1 CG6721-RA, transcript variant A (Gap1), mRNA.",24661988
ILMN_152187,5285,1904.4,3066.3,2333.3,3397,2254.6,1926.8,3561.8,3149.5,2235.5,2195.6,3873,2869.8,2318.4,3312.9,2750.9,2764.1,Nrg,"Drosophila melanogaster Neuroglian CG1634-RC, transcript variant C (Nrg), mRNA.",45554533
ILMN_153083,5291,101.1,114,92.5,118.4,119,85.2,106.9,96.6,110.9,114.2,86,105.7,101.8,93.8,112.1,132.7,CG14755,"Drosophila melanogaster CG14755-RA (CG14755), mRNA.",24586559
ILMN_151698,5297,237.7,252,183.6,313.5,211.8,104.9,259.5,238.3,403.3,163.1,282.6,190,147.4,168.7,226.4,341.3,CG9266,"Drosophila melanogaster CG9266-RB (CG9266), mRNA.",28574319
ILMN_152127,5300,178.3,242.4,195,337.3,190.6,87.1,293.1,215.2,205.1,133.8,194.5,282.9,171.3,155.4,268.5,249.1,cic,"Drosophila melanogaster capicua CG5067-RA (cic), mRNA.",24648371
ILMN_156172,5310,86.1,74.3,75,73.9,77.9,56.2,75.9,64.3,79.4,73.2,57.6,72.4,75.6,58.3,71.4,98.7,CG11940,"Drosophila melanogaster CG11940-RA, transcript variant A (CG11940), mRNA.",24643404
ILMN_140833,5321,438.5,505.6,293.7,484.4,428,308.9,418.5,394.2,631.3,357.7,476.4,294.1,278.5,450.8,326.6,528.6,ac,"Drosophila melanogaster achaete CG3796-RA (ac), mRNA.",19549845
ILMN_158293,5322,560.1,524.2,385,758.8,650.3,309.5,625.7,523.8,817.3,351.7,456.9,510.3,467.1,564.3,581.9,596.2,flw,"Drosophila melanogaster flap wing CG2096-RA, transcript variant A (flw), mRNA.",24641013
ILMN_156856,5328,63,61.4,61.3,58.6,62.4,49.3,56.6,47.6,59.8,68.5,47.7,51.4,53.2,52.6,58.1,72.7,Takl1,"Drosophila melanogaster Tak1-like 1 CG31421-PA (Takl1) mRNA, complete cds.",24648517
ILMN_148910,5329,107.2,106,87.3,123.6,96.6,63.5,114.9,109.3,117.3,83.7,90.4,103.2,88.9,86.4,110.8,153.9,rno,"Drosophila melanogaster rhinoceros CG7036-RA, transcript variant A (rno), mRNA.",24654555
ILMN_143225,5330,693.8,910.8,578,1071.3,907.1,765.8,843,768.8,994.1,772,872.8,735.2,631.7,970.7,729.7,1002.3,ecd,"Drosophila melanogaster ecdysoneless CG5714-RA (ecd), mRNA.",24655963
ILMN_158288,5333,144,127.6,141,241.4,207.1,158,226.5,160.6,199.9,125.2,193.3,200.3,129.2,162.4,189.4,177.5,egr,"Drosophila melanogaster eiger CG12919-RA, transcript variant A (egr), mRNA.",45551058
ILMN_140427,5342,65.1,77.7,73.5,66.8,72.6,56.1,61.1,50.7,61.2,59.8,49.6,59.6,62.9,49.5,52.7,73.6,r,"Drosophila melanogaster rudimentary CG18572-RB, transcript variant B (r), mRNA.",45555748
ILMN_154795,5345,297.3,323.5,220.1,346.7,397.4,230.9,343.2,304.7,420.1,230.1,337.3,264.6,290.4,332.8,275.4,293.7,ca,"Drosophila melanogaster CG31037-RA (ca), mRNA.",28571921
ILMN_151054,5348,191.9,128.4,138.4,162,196.3,159.6,160.2,131.7,229.9,125.4,169.8,134.2,145.6,176.3,149.6,167.7,Osi2,"Drosophila melanogaster Osiris 2 CG1148-RB, transcript variant B (Osi2), mRNA.",24644526
ILMN_141542,5350,807.7,900.3,565.9,650.3,1342.8,816.7,1071.5,879.1,1181.5,832.4,1152.9,596.7,905.6,879.4,701.7,467,Aac11,"Drosophila melanogaster Aac11 CG6582-RA (Aac11), mRNA.",24584836
ILMN_139621,5357,526.2,909.9,240.3,489.4,704.6,679.9,396.1,318.8,598.2,819.3,441,398.4,712.1,1021,305.2,374.3,EcR,"Drosophila melanogaster Ecdysone receptor CG1765-RB, transcript variant B (EcR), mRNA.",24585969
ILMN_154410,5361,2996.3,3615,2282.6,3688.7,5131.1,3504.2,4231.5,2822.7,4942.1,2585.2,4259.6,2996.4,3137.4,5204.7,2901.5,2512,tsh,"Drosophila melanogaster teashirt CG1374-RA, transcript variant A (tsh), mRNA.",24585729
ILMN_139653,5365,322.9,394.9,424.5,677.1,303.7,165,792.7,570.7,410.2,292.4,628.8,637,328,297.5,559.7,483,vvl,"Drosophila melanogaster ventral veins lacking CG10037-RA (vvl), mRNA.",45549195
ILMN_141846,5366,447.6,567.1,330.8,724.1,545.6,386.9,642.1,452.8,691.8,426.2,598.3,495.3,367.2,527.1,523.9,537.8,p53,"Drosophila melanogaster p53 CG33336-PA, isoform A (p53) mRNA, complete cds.",45553462
ILMN_146424,5371,217.2,375.1,259.9,341.6,298.4,219.4,346.1,295.5,281.7,274.9,338.3,273.6,251.6,277.2,301.5,308.7,lola,"Drosophila melanogaster longitudinals lacking CG12052-RH, transcript variant H (lola), mRNA.",78711861
ILMN_155362,5375,1356.3,1913.1,1041.5,2199.2,2022,1236.2,1969,1657.8,2352.1,1100.6,1801.4,1576.5,1299.8,2078.9,1666.5,2040.6,tgo,"Drosophila melanogaster tango CG11987-RA (tgo), mRNA.",24645242
ILMN_147310,5378,116.6,111.2,84.6,87.8,158.3,85.4,140.5,100.4,223.5,92.4,171.2,92.6,124,111.3,84.6,78.8,ttv,"Drosophila melanogaster tout-velu CG10117-RA (ttv), mRNA.",19550186
ILMN_158826,5379,219.9,354.1,179,313.5,318,141.9,324.8,208.1,412.2,151.1,339.9,238.7,174.2,453.5,186.4,245,Sur-8,"Drosophila melanogaster Sur-8 CG5407-RB, transcript variant B (Sur-8), mRNA.",28572981
ILMN_158812,5381,1371.2,2862.5,1752.5,3354.9,2249.6,2242.9,2895.3,2343.4,1808.3,2623.9,3195.3,2559.8,1875.8,3553.6,2272,2584.3,chn,"Drosophila melanogaster charlatan CG11798-RA, transcript variant A (chn), mRNA.",45550432
ILMN_155905,5383,669,896.9,190.7,334.5,964.2,477.2,368.9,242.6,1161.6,488.8,341.3,226,426.4,778.7,210,254,su(Hw),"Drosophila melanogaster suppressor of Hairy wing CG8573-RB, transcript variant B (su(Hw)), mRNA.",24646799
ILMN_151377,5384,117.3,133.1,87.9,90.6,107.7,93.7,77.6,76,137.3,107.7,84.7,78.6,82.4,98.9,74.7,129,TepII,"Drosophila melanogaster Thiolester containing protein II CG7052-RD, transcript variant D (TepII), mRNA.",24582562
ILMN_140840,5389,678.8,576.4,467.3,868.8,772.8,477.8,669.3,615,1016.6,491.7,799.2,609.7,518.3,624.2,579.5,653.7,HLHm3,"Drosophila melanogaster E(spl) region transcript m3 CG8346-RA (HLHm3), mRNA.",24650228
ILMN_150707,5394,636.8,768.8,496.3,1105.2,883.4,472,926.6,725.9,1046,483.7,774.8,707.2,531.5,876.2,748,822.9,dock,"Drosophila melanogaster dreadlocks CG3727-RA, transcript variant A (dock), mRNA.",24580719
